Video,Frame,Persona,Articulación,X,Y,Confianza
1,362,2,10,0.0,0.0,0.0
1,362,2,11,0.0,0.0,0.0
1,362,2,12,0.0,0.0,0.0
1,362,2,13,0.0,0.0,0.0
1,362,2,14,0.0,0.0,0.0
1,362,2,15,1875.7963,854.02734,0.93139154
1,362,2,16,1912.6324,854.31714,0.37658355
1,362,2,17,0.0,0.0,0.0
1,362,2,18,0.0,0.0,0.0
1,362,2,19,0.0,0.0,0.0
1,362,2,20,0.0,0.0,0.0
1,362,2,21,0.0,0.0,0.0
1,362,2,22,0.0,0.0,0.0
1,362,2,23,0.0,0.0,0.0
1,362,2,24,0.0,0.0,0.0
1,363,0,0,1304.8112,540.06647,0.79806304
1,363,0,1,1241.7773,587.2158,0.92458284
1,363,0,2,1273.0911,592.257,0.9263237
1,363,0,3,1325.6971,670.86194,0.89758956
1,363,0,4,1388.5391,707.6478,0.90237534
1,363,0,5,1215.7874,581.8289,0.8806673
1,363,0,6,1273.4414,670.99207,0.5089879
1,363,0,7,1351.8779,697.2791,0.48013973
1,363,0,8,1220.8043,739.1253,0.9153077
1,363,0,9,1236.836,744.2079,0.9160539
1,363,0,10,1315.2739,849.1943,1.000101
1,363,0,11,1278.7128,953.7236,0.73692447
1,363,0,12,1194.8557,738.9495,0.92262775
1,363,0,13,1247.198,849.049,0.9325038
1,363,0,14,1236.652,948.4279,0.70846146
1,363,0,15,1299.4102,529.4279,0.8429572
1,363,0,16,0.0,0.0,0.0
1,363,0,17,1273.4431,529.514,0.95436966
1,363,0,18,0.0,0.0,0.0
1,363,0,19,1252.2964,943.4372,0.24854265
1,363,0,20,1242.0286,943.2474,0.24130125
1,363,0,21,1231.2849,953.66266,0.62796456
1,363,0,22,1320.3442,958.969,0.47313467
1,363,0,23,1315.3171,964.2649,0.48231736
1,363,0,24,1273.1055,953.8696,0.65080154
1,363,1,0,1619.0966,739.1522,0.9261455
1,363,1,1,1613.6873,775.8172,0.95281297
1,363,1,2,1582.3586,775.841,0.9486884
1,363,1,3,1587.7367,827.994,0.8794417
1,363,1,4,1618.8942,786.1524,0.86780524
1,363,1,5,1645.0496,780.9109,0.8820661
1,363,1,6,1650.4457,833.4662,0.8580641
1,363,1,7,1634.5964,796.5534,0.6313045
1,363,1,8,1613.6252,859.3955,0.53630507
1,363,1,9,1592.8866,859.50885,0.57689315
1,363,1,10,1598.0562,859.5322,0.08415258
1,363,1,11,0.0,0.0,0.0
1,363,1,12,1629.6296,859.38385,0.5001364
1,363,1,13,1634.8324,854.35297,0.05104532
1,363,1,14,0.0,0.0,0.0
1,363,1,15,1613.7148,733.772,0.99422324
1,363,1,16,1629.392,733.8074,0.95168585
1,363,1,17,1598.0742,739.0858,0.8858073
1,363,1,18,1639.7881,739.0137,0.4435206
1,363,1,19,0.0,0.0,0.0
1,363,1,20,0.0,0.0,0.0
1,363,1,21,0.0,0.0,0.0
1,363,1,22,0.0,0.0,0.0
1,363,1,23,0.0,0.0,0.0
1,363,1,24,0.0,0.0,0.0
1,363,2,0,1912.4843,885.77814,0.9539404
1,363,2,1,0.0,0.0,0.0
1,363,2,2,0.0,0.0,0.0
1,363,2,3,0.0,0.0,0.0
1,363,2,4,0.0,0.0,0.0
1,363,2,5,0.0,0.0,0.0
1,363,2,6,0.0,0.0,0.0
1,363,2,7,0.0,0.0,0.0
1,363,2,8,0.0,0.0,0.0
1,363,2,9,0.0,0.0,0.0
1,363,2,10,0.0,0.0,0.0
1,363,2,11,0.0,0.0,0.0
1,363,2,12,0.0,0.0,0.0
1,363,2,13,0.0,0.0,0.0
1,363,2,14,0.0,0.0,0.0
1,363,2,15,1870.3762,849.0813,0.9594642
1,363,2,16,1912.6249,854.06793,0.4353747
1,363,2,17,0.0,0.0,0.0
1,363,2,18,0.0,0.0,0.0
1,363,2,19,0.0,0.0,0.0
1,363,2,20,0.0,0.0,0.0
1,363,2,21,0.0,0.0,0.0
1,363,2,22,0.0,0.0,0.0
1,363,2,23,0.0,0.0,0.0
1,363,2,24,0.0,0.0,0.0
1,364,0,0,1304.5929,534.82947,0.8548557
1,364,0,1,1236.8246,587.07715,0.90925616
1,364,0,2,1273.0906,587.25714,0.919638
1,364,0,3,1325.5446,660.4634,0.92588073
1,364,0,4,1388.564,697.1448,0.9470212
1,364,0,5,1215.5408,576.6545,0.86772716
1,364,0,6,1189.6503,597.71814,0.6252583
1,364,0,7,1200.0466,571.3658,0.5850569
1,364,0,8,1221.0094,739.14514,0.9177066
1,364,0,9,1241.9127,744.20917,0.9139037
1,364,0,10,1315.0332,854.31445,0.986959
1,364,0,11,1273.1572,964.3622,0.26570904
1,364,0,12,1194.8907,738.9089,0.92002976
1,364,0,13,1247.212,854.2061,0.9424926
1,364,0,14,1236.7977,948.5506,0.30585054
1,364,0,15,1294.2542,524.30084,0.8913495
1,364,0,16,0.0,0.0,0.0
1,364,0,17,1273.084,524.4785,0.9499456
1,364,0,18,0.0,0.0,0.0
1,364,0,19,1268.0586,922.4559,0.11089181
1,364,0,20,1262.7792,922.35913,0.11990657
1,364,0,21,1236.4811,953.6884,0.29445338
1,364,0,22,0.0,0.0,0.0
1,364,0,23,0.0,0.0,0.0
1,364,0,24,1262.8805,964.14545,0.24531381
1,364,1,0,1619.1329,739.10236,0.93424964
1,364,1,1,1613.7584,775.79706,0.9632098
1,364,1,2,1582.3292,775.82526,0.95518374
1,364,1,3,1587.5627,828.1363,0.8898059
1,364,1,4,1618.8823,786.33936,0.86212605
1,364,1,5,1645.2451,780.9114,0.8960167
1,364,1,6,1650.5107,838.4056,0.8790542
1,364,1,7,1629.6141,796.687,0.6941953
1,364,1,8,1613.569,859.64044,0.5611095
1,364,1,9,1592.7535,859.7393,0.6011112
1,364,1,10,1587.5995,864.8064,0.07072265
1,364,1,11,0.0,0.0,0.0
1,364,1,12,1629.6208,859.6515,0.5255508
1,364,1,13,0.0,0.0,0.0
1,364,1,14,0.0,0.0,0.0
1,364,1,15,1613.745,733.733,1.0048133
1,364,1,16,1629.4374,733.7752,0.961197
1,364,1,17,1598.1046,739.05743,0.8951309
1,364,1,18,1639.86,739.03595,0.50058347
1,364,1,19,0.0,0.0,0.0
1,364,1,20,0.0,0.0,0.0
1,364,1,21,0.0,0.0,0.0
1,364,1,22,0.0,0.0,0.0
1,364,1,23,0.0,0.0,0.0
1,364,1,24,0.0,0.0,0.0
1,364,2,0,1912.4662,885.63635,0.9494068
1,364,2,1,0.0,0.0,0.0
1,364,2,2,0.0,0.0,0.0
1,364,2,3,0.0,0.0,0.0
1,364,2,4,0.0,0.0,0.0
1,364,2,5,0.0,0.0,0.0
1,364,2,6,0.0,0.0,0.0
1,364,2,7,0.0,0.0,0.0
1,364,2,8,0.0,0.0,0.0
1,364,2,9,0.0,0.0,0.0
1,364,2,10,0.0,0.0,0.0
1,364,2,11,0.0,0.0,0.0
1,364,2,12,0.0,0.0,0.0
1,364,2,13,0.0,0.0,0.0
1,364,2,14,0.0,0.0,0.0
1,364,2,15,1865.369,843.89386,0.95662165
1,364,2,16,1912.6227,849.0362,0.47894472
1,364,2,17,0.0,0.0,0.0
1,364,2,18,0.0,0.0,0.0
1,364,2,19,0.0,0.0,0.0
1,364,2,20,0.0,0.0,0.0
1,364,2,21,0.0,0.0,0.0
1,364,2,22,0.0,0.0,0.0
1,364,2,23,0.0,0.0,0.0
1,364,2,24,0.0,0.0,0.0
1,365,0,0,1294.3435,539.9864,0.8813015
1,365,0,1,1236.5999,587.21704,0.9159495
1,365,0,2,1267.8837,592.2108,0.93269575
1,365,0,3,1315.2236,655.09283,0.9525918
1,365,0,4,1383.3385,691.9183,0.9526733
1,365,0,5,1210.4623,581.95557,0.85773414
1,365,0,6,1179.1057,592.4982,0.6614021
1,365,0,7,1189.5537,571.2901,0.7770658
1,365,0,8,1226.1538,744.3282,0.9209679
1,365,0,9,1247.0575,749.3863,0.90987533
1,365,0,10,1310.0652,859.4643,1.0015365
1,365,0,11,1273.3075,979.85175,0.79560715
1,365,0,12,1199.9512,744.15247,0.8984347
1,365,0,13,1252.3524,859.44586,0.929033
1,365,0,14,1236.852,969.5598,0.75932825
1,365,0,15,1288.9087,524.46063,0.9148722
1,365,0,16,0.0,0.0,0.0
1,365,0,17,1262.8192,524.47784,0.93103
1,365,0,18,0.0,0.0,0.0
1,365,0,19,1262.927,995.67957,0.3231265
1,365,0,20,1257.5709,1000.8204,0.293701
1,365,0,21,1226.2976,980.01324,0.639534
1,365,0,22,1310.0248,990.569,0.6053978
1,365,0,23,1299.5918,1001.0299,0.59558594
1,365,0,24,1257.6637,985.2473,0.7079438
1,365,1,0,1619.117,739.06824,0.9330816
1,365,1,1,1613.7213,775.7646,0.9556273
1,365,1,2,1582.2927,775.8246,0.9518887
1,365,1,3,1587.4998,828.1323,0.8875504
1,365,1,4,1613.9939,786.34595,0.8594468
1,365,1,5,1645.1954,780.8562,0.8908088
1,365,1,6,1650.5132,833.4247,0.8581553
1,365,1,7,1629.6187,796.70374,0.6580499
1,365,1,8,1613.6952,859.6371,0.5165377
1,365,1,9,1592.9285,864.61505,0.5598042
1,365,1,10,1592.772,869.88336,0.05728376
1,365,1,11,0.0,0.0,0.0
1,365,1,12,1634.6633,859.5962,0.4761864
1,365,1,13,0.0,0.0,0.0
1,365,1,14,0.0,0.0,0.0
1,365,1,15,1613.7206,733.698,0.9950345
1,365,1,16,1629.4193,733.7343,0.95460236
1,365,1,17,1598.0443,739.03625,0.89906293
1,365,1,18,1639.8108,738.96484,0.42668548
1,365,1,19,0.0,0.0,0.0
1,365,1,20,0.0,0.0,0.0
1,365,1,21,0.0,0.0,0.0
1,365,1,22,0.0,0.0,0.0
1,365,1,23,0.0,0.0,0.0
1,365,1,24,0.0,0.0,0.0
1,365,2,0,1912.4343,885.5753,0.9298261
1,365,2,1,0.0,0.0,0.0
1,365,2,2,0.0,0.0,0.0
1,365,2,3,0.0,0.0,0.0
1,365,2,4,0.0,0.0,0.0
1,365,2,5,0.0,0.0,0.0
1,365,2,6,0.0,0.0,0.0
1,365,2,7,0.0,0.0,0.0
1,365,2,8,0.0,0.0,0.0
1,365,2,9,0.0,0.0,0.0
1,365,2,10,0.0,0.0,0.0
1,365,2,11,0.0,0.0,0.0
1,365,2,12,0.0,0.0,0.0
1,365,2,13,0.0,0.0,0.0
1,365,2,14,0.0,0.0,0.0
1,365,2,15,1865.23,843.8658,0.97537553
1,365,2,16,1912.6078,849.0783,0.56124693
1,365,2,17,0.0,0.0,0.0
1,365,2,18,0.0,0.0,0.0
1,365,2,19,0.0,0.0,0.0
1,365,2,20,0.0,0.0,0.0
1,365,2,21,0.0,0.0,0.0
1,365,2,22,0.0,0.0,0.0
1,365,2,23,0.0,0.0,0.0
1,365,2,24,0.0,0.0,0.0
1,366,0,0,1294.141,545.12476,0.8959689
1,366,0,1,1231.5106,592.38464,0.9092709
1,366,0,2,1257.7032,597.60254,0.92898893
1,366,0,3,1315.3502,655.1313,0.94171935
1,366,0,4,1388.678,692.11127,0.94150454
1,366,0,5,1205.1727,587.131,0.8768376
1,366,0,6,1173.9147,587.2661,0.6741652
1,366,0,7,1194.7217,566.19745,0.6646841
1,366,0,8,1231.2678,749.6402,0.9208365
1,366,0,9,1247.2609,754.6676,0.90008926
1,366,0,10,1310.034,864.741,0.9791527
1,366,0,11,1273.167,985.1986,0.7992813
1,366,0,12,1205.1428,749.51056,0.8673966
1,366,0,13,1252.4865,869.89764,0.90781343
1,366,0,14,1241.8672,995.6368,0.7725328
1,366,0,15,1283.8468,529.5575,0.9367229
1,366,0,16,0.0,0.0,0.0
1,366,0,17,1257.5903,529.60474,0.9296694
1,366,0,18,0.0,0.0,0.0
1,366,0,19,1278.4373,1032.3536,0.3473662
1,366,0,20,1268.078,1027.2136,0.3343188
1,366,0,21,1226.2379,1011.27454,0.6218513
1,366,0,22,1315.113,1006.29083,0.6249534
1,366,0,23,1299.4752,1021.8158,0.6231528
1,366,0,24,1252.4022,995.7964,0.69342846
1,366,1,0,1624.1427,739.0287,0.92987335
1,366,1,1,1613.6322,775.6952,0.95274705
1,366,1,2,1582.2169,775.76355,0.951104
1,366,1,3,1587.6073,827.9958,0.8785074
1,366,1,4,1618.9138,781.0627,0.8632589
1,366,1,5,1645.0498,775.8806,0.8943304
1,366,1,6,1650.4084,833.38025,0.86752516
1,366,1,7,1634.6952,791.299,0.66079205
1,366,1,8,1608.5372,859.6619,0.5184018
1,366,1,9,1587.5593,864.5862,0.55379146
1,366,1,10,1587.6654,869.9715,0.056218166
1,366,1,11,0.0,0.0,0.0
1,366,1,12,1629.347,859.70184,0.47949722
1,366,1,13,0.0,0.0,0.0
1,366,1,14,0.0,0.0,0.0
1,366,1,15,1613.7783,733.65814,0.9973048
1,366,1,16,1629.5424,733.6732,0.95691574
1,366,1,17,1597.9542,738.9625,0.9123183
1,366,1,18,1634.8105,734.0042,0.2685824
1,366,1,19,0.0,0.0,0.0
1,366,1,20,0.0,0.0,0.0
1,366,1,21,0.0,0.0,0.0
1,366,1,22,0.0,0.0,0.0
1,366,1,23,0.0,0.0,0.0
1,366,1,24,0.0,0.0,0.0
1,366,2,0,1912.3909,880.51086,0.895047
1,366,2,1,1912.5426,1027.0466,0.13006069
1,366,2,2,1786.6179,1011.44604,0.16227028
1,366,2,3,0.0,0.0,0.0
1,366,2,4,0.0,0.0,0.0
1,366,2,5,0.0,0.0,0.0
1,366,2,6,0.0,0.0,0.0
1,366,2,7,0.0,0.0,0.0
1,366,2,8,0.0,0.0,0.0
1,366,2,9,0.0,0.0,0.0
1,366,2,10,0.0,0.0,0.0
1,366,2,11,0.0,0.0,0.0
1,366,2,12,0.0,0.0,0.0
1,366,2,13,0.0,0.0,0.0
1,366,2,14,0.0,0.0,0.0
1,366,2,15,1864.9781,843.92535,0.98016655
1,366,2,16,1912.5846,849.0494,0.67647153
1,366,2,17,0.0,0.0,0.0
1,366,2,18,0.0,0.0,0.0
1,366,2,19,0.0,0.0,0.0
1,366,2,20,0.0,0.0,0.0
1,366,2,21,0.0,0.0,0.0
1,366,2,22,0.0,0.0,0.0
1,366,2,23,0.0,0.0,0.0
1,366,2,24,0.0,0.0,0.0
1,367,0,0,1289.1229,550.5561,0.9141932
1,367,0,1,1231.464,597.64325,0.92616034
1,367,0,2,1262.6395,602.8391,0.9442607
1,367,0,3,1315.1719,660.35187,0.9310699
1,367,0,4,1388.5111,697.2552,0.93066955
1,367,0,5,1205.1195,592.4679,0.8943402
1,367,0,6,1163.3402,597.75055,0.71620727
1,367,0,7,1184.3096,571.55566,0.63775265
1,367,0,8,1231.3285,754.8504,0.9278753
1,367,0,9,1247.2793,759.8739,0.9041121
1,367,0,10,1310.1011,875.15717,0.955193
1,367,0,11,1262.9209,990.51154,0.7670216
1,367,0,12,1205.2805,754.7561,0.86393064
1,367,0,13,1252.4008,880.59784,0.9079085
1,367,0,14,1241.7706,1011.3162,0.77142256
1,367,0,15,1283.683,534.93115,0.93913823
1,367,0,16,0.0,0.0,0.0
1,367,0,17,1252.411,539.9502,0.9047318
1,367,0,18,0.0,0.0,0.0
1,367,0,19,1278.6074,1048.0581,0.38966036
1,367,0,20,1273.2756,1042.8807,0.36666924
1,367,0,21,1226.0052,1021.8501,0.56955904
1,367,0,22,1304.6993,1021.9666,0.5931732
1,367,0,23,1289.0895,1032.4131,0.5994387
1,367,0,24,1241.9579,1006.0649,0.67542815
1,367,1,0,1624.2019,738.9538,0.92665386
1,367,1,1,1613.5844,775.6306,0.9340824
1,367,1,2,1582.2007,775.74817,0.93793404
1,367,1,3,1592.9441,822.9767,0.8530581
1,367,1,4,1619.0441,775.8071,0.84297377
1,367,1,5,1640.0762,775.73926,0.89000434
1,367,1,6,1650.2228,828.259,0.80164057
1,367,1,7,1634.7057,786.08405,0.5577507
1,367,1,8,1608.321,859.52185,0.47076744
1,367,1,9,1582.3718,859.6066,0.5077184
1,367,1,10,0.0,0.0,0.0
1,367,1,11,0.0,0.0,0.0
1,367,1,12,1624.1522,859.57764,0.45168436
1,367,1,13,0.0,0.0,0.0
1,367,1,14,0.0,0.0,0.0
1,367,1,15,1613.7825,733.6044,0.9836409
1,367,1,16,1629.5575,728.76074,0.9495636
1,367,1,17,1597.9071,738.88855,0.89856744
1,367,1,18,1634.6782,733.9319,0.19318153
1,367,1,19,0.0,0.0,0.0
1,367,1,20,0.0,0.0,0.0
1,367,1,21,0.0,0.0,0.0
1,367,1,22,0.0,0.0,0.0
1,367,1,23,0.0,0.0,0.0
1,367,1,24,0.0,0.0,0.0
1,367,2,0,1912.3477,880.31696,0.84330815
1,367,2,1,1912.597,1011.37146,0.09604508
1,367,2,2,1912.5153,1016.7239,0.18219438
1,367,2,3,0.0,0.0,0.0
1,367,2,4,0.0,0.0,0.0
1,367,2,5,0.0,0.0,0.0
1,367,2,6,0.0,0.0,0.0
1,367,2,7,0.0,0.0,0.0
1,367,2,8,0.0,0.0,0.0
1,367,2,9,0.0,0.0,0.0
1,367,2,10,0.0,0.0,0.0
1,367,2,11,0.0,0.0,0.0
1,367,2,12,0.0,0.0,0.0
1,367,2,13,0.0,0.0,0.0
1,367,2,14,0.0,0.0,0.0
1,367,2,15,0.0,0.0,0.0
1,367,2,16,0.0,0.0,0.0
1,367,2,17,0.0,0.0,0.0
1,367,2,18,0.0,0.0,0.0
1,367,2,19,0.0,0.0,0.0
1,367,2,20,0.0,0.0,0.0
1,367,2,21,0.0,0.0,0.0
1,367,2,22,0.0,0.0,0.0
1,367,2,23,0.0,0.0,0.0
1,367,2,24,0.0,0.0,0.0
1,367,3,0,1881.0264,880.3712,0.8576137
1,367,3,1,0.0,0.0,0.0
1,367,3,2,0.0,0.0,0.0
1,367,3,3,0.0,0.0,0.0
1,367,3,4,0.0,0.0,0.0
1,367,3,5,0.0,0.0,0.0
1,367,3,6,0.0,0.0,0.0
1,367,3,7,0.0,0.0,0.0
1,367,3,8,0.0,0.0,0.0
1,367,3,9,0.0,0.0,0.0
1,367,3,10,0.0,0.0,0.0
1,367,3,11,0.0,0.0,0.0
1,367,3,12,0.0,0.0,0.0
1,367,3,13,0.0,0.0,0.0
1,367,3,14,0.0,0.0,0.0
1,367,3,15,1860.003,843.8782,0.98248816
1,367,3,16,1912.5724,848.8937,0.7398298
1,367,3,17,0.0,0.0,0.0
1,367,3,18,0.0,0.0,0.0
1,367,3,19,0.0,0.0,0.0
1,367,3,20,0.0,0.0,0.0
1,367,3,21,0.0,0.0,0.0
1,367,3,22,0.0,0.0,0.0
1,367,3,23,0.0,0.0,0.0
1,367,3,24,0.0,0.0,0.0
1,368,0,0,1283.9258,555.74347,0.9616574
1,368,0,1,1231.3662,607.91705,0.92901295
1,368,0,2,1257.4435,608.0221,0.91473603
1,368,0,3,1310.057,670.82385,0.8782226
1,368,0,4,1383.3948,707.6356,0.8987539
1,368,0,5,1205.2915,602.9158,0.8862105
1,368,0,6,1184.1273,607.94446,0.31824267
1,368,0,7,0.0,0.0,0.0
1,368,0,8,1231.2397,765.14624,0.9126281
1,368,0,9,1247.1327,765.16486,0.8875342
1,368,0,10,1310.0508,885.66315,0.9233151
1,368,0,11,1257.4882,1000.87354,0.19429474
1,368,0,12,1205.1438,760.11487,0.8605037
1,368,0,13,1247.2158,890.91254,0.925791
1,368,0,14,1241.7653,995.7576,0.16274114
1,368,0,15,1278.5612,545.1009,0.96012133
1,368,0,16,0.0,0.0,0.0
1,368,0,17,1247.089,550.3405,0.920099
1,368,0,18,0.0,0.0,0.0
1,368,0,19,0.0,0.0,0.0
1,368,0,20,0.0,0.0,0.0
1,368,0,21,1236.679,1000.912,0.13569558
1,368,0,22,0.0,0.0,0.0
1,368,0,23,0.0,0.0,0.0
1,368,0,24,1252.3364,1000.84045,0.19339472
1,368,1,0,1624.1686,738.97473,0.92111343
1,368,1,1,1608.7144,775.6769,0.92336756
1,368,1,2,1577.3119,775.79156,0.93662065
1,368,1,3,1598.0901,822.9979,0.838632
1,368,1,4,1618.9888,775.63745,0.8532379
1,368,1,5,1639.9854,775.77344,0.88169646
1,368,1,6,1650.1658,833.20306,0.74222386
1,368,1,7,1634.762,781.0185,0.50782824
1,368,1,8,1608.3137,859.51984,0.38152805
1,368,1,9,1582.4065,859.6381,0.41427782
1,368,1,10,0.0,0.0,0.0
1,368,1,11,0.0,0.0,0.0
1,368,1,12,1624.1285,859.5559,0.35407656
1,368,1,13,0.0,0.0,0.0
1,368,1,14,0.0,0.0,0.0
1,368,1,15,1613.741,733.61816,0.9784863
1,368,1,16,1629.5455,728.7711,0.9498712
1,368,1,17,1592.9382,738.9105,0.88888717
1,368,1,18,1634.6421,733.92535,0.18734403
1,368,1,19,0.0,0.0,0.0
1,368,1,20,0.0,0.0,0.0
1,368,1,21,0.0,0.0,0.0
1,368,1,22,0.0,0.0,0.0
1,368,1,23,0.0,0.0,0.0
1,368,1,24,0.0,0.0,0.0
1,368,2,0,1912.3186,875.33093,0.801843
1,368,2,1,1912.6078,1006.1722,0.080552004
1,368,2,2,1912.5262,1011.52155,0.20210236
1,368,2,3,0.0,0.0,0.0
1,368,2,4,0.0,0.0,0.0
1,368,2,5,0.0,0.0,0.0
1,368,2,6,0.0,0.0,0.0
1,368,2,7,0.0,0.0,0.0
1,368,2,8,0.0,0.0,0.0
1,368,2,9,0.0,0.0,0.0
1,368,2,10,0.0,0.0,0.0
1,368,2,11,0.0,0.0,0.0
1,368,2,12,0.0,0.0,0.0
1,368,2,13,0.0,0.0,0.0
1,368,2,14,0.0,0.0,0.0
1,368,2,15,0.0,0.0,0.0
1,368,2,16,0.0,0.0,0.0
1,368,2,17,0.0,0.0,0.0
1,368,2,18,0.0,0.0,0.0
1,368,2,19,0.0,0.0,0.0
1,368,2,20,0.0,0.0,0.0
1,368,2,21,0.0,0.0,0.0
1,368,2,22,0.0,0.0,0.0
1,368,2,23,0.0,0.0,0.0
1,368,2,24,0.0,0.0,0.0
1,368,3,0,1875.8583,880.31866,0.8632308
1,368,3,1,0.0,0.0,0.0
1,368,3,2,0.0,0.0,0.0
1,368,3,3,0.0,0.0,0.0
1,368,3,4,0.0,0.0,0.0
1,368,3,5,0.0,0.0,0.0
1,368,3,6,0.0,0.0,0.0
1,368,3,7,0.0,0.0,0.0
1,368,3,8,0.0,0.0,0.0
1,368,3,9,0.0,0.0,0.0
1,368,3,10,0.0,0.0,0.0
1,368,3,11,0.0,0.0,0.0
1,368,3,12,0.0,0.0,0.0
1,368,3,13,0.0,0.0,0.0
1,368,3,14,0.0,0.0,0.0
1,368,3,15,1859.8954,843.924,0.9834832
1,368,3,16,1912.5615,843.9311,0.8085944
1,368,3,17,0.0,0.0,0.0
1,368,3,18,0.0,0.0,0.0
1,368,3,19,0.0,0.0,0.0
1,368,3,20,0.0,0.0,0.0
1,368,3,21,0.0,0.0,0.0
1,368,3,22,0.0,0.0,0.0
1,368,3,23,0.0,0.0,0.0
1,368,3,24,0.0,0.0,0.0
1,369,0,0,1283.6365,561.0375,0.95934224
1,369,0,1,1226.2715,618.47003,0.9268327
1,369,0,2,1252.286,613.51654,0.9121008
1,369,0,3,1310.034,686.61194,0.93878454
1,369,0,4,1388.3799,723.1227,0.9205365
1,369,0,5,1200.0759,613.378,0.89068115
1,369,0,6,1268.0461,686.6197,0.16931573
1,369,0,7,1315.2043,691.8956,0.148801
1,369,0,8,1231.4164,775.84015,0.92732733
1,369,0,9,1252.2844,775.8659,0.89040154
1,369,0,10,1309.7727,896.10236,0.90872675
1,369,0,11,0.0,0.0,0.0
1,369,0,12,1205.2959,775.7559,0.8585769
1,369,0,13,1236.8812,901.28815,0.91765994
1,369,0,14,0.0,0.0,0.0
1,369,0,15,1273.4614,550.5116,0.94895947
1,369,0,16,0.0,0.0,0.0
1,369,0,17,1236.84,555.74225,0.9605201
1,369,0,18,0.0,0.0,0.0
1,369,0,19,0.0,0.0,0.0
1,369,0,20,0.0,0.0,0.0
1,369,0,21,0.0,0.0,0.0
1,369,0,22,0.0,0.0,0.0
1,369,0,23,0.0,0.0,0.0
1,369,0,24,0.0,0.0,0.0
1,369,1,0,1624.1897,738.97626,0.9248421
1,369,1,1,1608.7072,775.6633,0.9246003
1,369,1,2,1577.3125,775.795,0.9439738
1,369,1,3,1603.2817,823.041,0.842169
1,369,1,4,1619.0317,775.5747,0.8568035
1,369,1,5,1639.9539,775.7161,0.87970036
1,369,1,6,1650.2225,833.2877,0.7377533
1,369,1,7,1634.7488,781.0247,0.49361837
1,369,1,8,1608.378,859.6416,0.45716354
1,369,1,9,1582.4518,864.61084,0.4886439
1,369,1,10,1587.6443,875.3264,0.050829444
1,369,1,11,0.0,0.0,0.0
1,369,1,12,1624.2633,859.6474,0.43541178
1,369,1,13,0.0,0.0,0.0
1,369,1,14,0.0,0.0,0.0
1,369,1,15,1613.7506,733.6238,0.9841251
1,369,1,16,1629.5636,728.76324,0.9558363
1,369,1,17,1597.8593,738.9292,0.8960666
1,369,1,18,1634.689,733.88715,0.18864305
1,369,1,19,0.0,0.0,0.0
1,369,1,20,0.0,0.0,0.0
1,369,1,21,0.0,0.0,0.0
1,369,1,22,0.0,0.0,0.0
1,369,1,23,0.0,0.0,0.0
1,369,1,24,0.0,0.0,0.0
1,369,2,0,1875.6796,880.41187,0.87494665
1,369,2,1,0.0,0.0,0.0
1,369,2,2,0.0,0.0,0.0
1,369,2,3,0.0,0.0,0.0
1,369,2,4,0.0,0.0,0.0
1,369,2,5,0.0,0.0,0.0
1,369,2,6,0.0,0.0,0.0
1,369,2,7,0.0,0.0,0.0
1,369,2,8,0.0,0.0,0.0
1,369,2,9,0.0,0.0,0.0
1,369,2,10,0.0,0.0,0.0
1,369,2,11,0.0,0.0,0.0
1,369,2,12,0.0,0.0,0.0
1,369,2,13,0.0,0.0,0.0
1,369,2,14,0.0,0.0,0.0
1,369,2,15,1859.8044,843.8181,0.97388566
1,369,2,16,1912.5588,848.909,0.80938077
1,369,2,17,0.0,0.0,0.0
1,369,2,18,0.0,0.0,0.0
1,369,2,19,0.0,0.0,0.0
1,369,2,20,0.0,0.0,0.0
1,369,2,21,0.0,0.0,0.0
1,369,2,22,0.0,0.0,0.0
1,369,2,23,0.0,0.0,0.0
1,369,2,24,0.0,0.0,0.0
1,370,0,0,1283.6332,566.35815,0.96806407
1,370,0,1,1226.1835,623.9062,0.9140986
1,370,0,2,1247.2747,623.8427,0.91076434
1,370,0,3,1309.974,691.94183,0.96847355
1,370,0,4,1388.4578,728.6988,0.96392095
1,370,0,5,1200.0321,623.7035,0.87645507
1,370,0,6,1168.6091,629.1184,0.3965738
1,370,0,7,1178.9304,603.0051,0.36438414
1,370,0,8,1231.3909,786.1692,0.92100084
1,370,0,9,1252.4036,786.2336,0.88795656
1,370,0,10,1299.5444,896.16003,0.8656179
1,370,0,11,0.0,0.0,0.0
1,370,0,12,1205.116,781.1072,0.8582134
1,370,0,13,1236.6926,901.28314,0.9265904
1,370,0,14,0.0,0.0,0.0
1,370,0,15,1273.4199,560.83,0.9785435
1,370,0,16,1273.4207,566.1364,0.05100835
1,370,0,17,1236.8378,561.02637,0.97364146
1,370,0,18,0.0,0.0,0.0
1,370,0,19,0.0,0.0,0.0
1,370,0,20,0.0,0.0,0.0
1,370,0,21,0.0,0.0,0.0
1,370,0,22,0.0,0.0,0.0
1,370,0,23,0.0,0.0,0.0
1,370,0,24,0.0,0.0,0.0
1,370,1,0,1624.1912,738.91956,0.92724615
1,370,1,1,1613.5626,775.6716,0.9251892
1,370,1,2,1577.3063,775.79517,0.94361866
1,370,1,3,1603.416,822.9704,0.8494335
1,370,1,4,1619.043,775.532,0.85370594
1,370,1,5,1640.0057,775.7467,0.88134056
1,370,1,6,1650.2468,828.2582,0.71703
1,370,1,7,1634.7421,780.9614,0.4784949
